outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,iq_compliance,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,10,10.349,10,2.61938905090481,100,0,0,0.6,0.4,26,0,10460,cluster,0.0192,3,3.098,3,0.71442004451163,7,7.462,7,4.76954463235223,True,4,3.2685370741483,3,1.01295815934985,99.8000000000001,0.2,0
True,9,9.96,10,2.60353605698097,100,0,0,0.6,0.4,27,0,10460,cluster,0.0192,3,3.072,3,0.728571204481758,7,7.722,7,5.19025201700264,True,4,3.19798994974874,3,0.944700095932977,99.5000000000001,0.5,0
True,9,9.616,9,2.33292605969413,100,0,0,0.6,0.4,28,0,10460,cluster,0.0192,3,2.986,3,0.725123437767667,7,7.779,7,5.23470715513294,True,4,3.11244979919679,3,0.848697101189955,99.6000000000001,0.4,0
True,9,9.394,9,2.38595138257258,100,0,0,0.6,0.4,29,0,10460,cluster,0.0192,3,2.968,3,0.727307362811624,7,7.892,7,5.13812572831767,True,4,3.1010101010101,3,0.843213543953162,99.0000000000001,1,0
True,8,8.866,9,2.02633758293133,100,0,0,0.6,0.4,30,0,10460,cluster,0.0192,3,2.931,3,0.714310156724654,8,8.142,7,5.32839900908331,True,4,3.00903614457831,3,0.783180798636052,99.6000000000001,0.4,0
True,8,8.571,8,1.86358766898689,100,0,0,0.6,0.4,31,0,10460,cluster,0.0192,3,2.921,3,0.701967947986231,8,8.282,8,5.42922425397957,True,4,2.98387096774194,3,0.769728387031613,99.2000000000001,0.8,0
True,8,8.431,8,1.89400079197449,100,0,0,0.6,0.4,32,0,10460,cluster,0.0192,3,2.878,3,0.668667331338985,9,8.286,8,5.42735699949801,True,4,2.96670030272452,3,0.715900645056449,99.1000000000001,0.9,0
True,8,8.006,8,1.65165492764076,100,0,0,0.6,0.4,33,0,10460,cluster,0.0192,3,2.807,3,0.680992657816514,9,8.279,8,5.69483616972429,True,4,2.87474747474748,3,0.674550869560581,99.0000000000001,1,0
True,7,7.871,8,1.54737164249575,100,0,0,0.6,0.4,34,0,10460,cluster,0.0192,3,2.779,3,0.679822771021978,9,8.344,8,5.62580340929187,True,4,2.83433734939759,3,0.685232688947786,99.6000000000001,0.4,0
True,7,7.683,7,1.49549690738564,100,0,0,0.6,0.4,35,0,10460,cluster,0.0192,3,2.77,3,0.680514511233963,9,8.35,7,5.74782567585344,True,4,2.841046277666,3,0.667501808128153,99.4000000000001,0.6,0
True,7,7.52,7,1.44968962195361,100,0,0,0.6,0.4,36,0,10460,cluster,0.0192,3,2.741,3,0.641809161667236,9,8.422,8,5.63665822983796,True,4,2.83083083083083,3,0.665472211045724,99.9000000000001,0.1,0
True,7,7.256,7,1.28625969384102,100,0,0,0.6,0.4,37,0,10460,cluster,0.0192,3,2.734,3,0.713613340682474,10,8.767,8,6.06833675730014,True,4,2.77967806841046,3,0.633369114810206,99.4000000000001,0.6,0
True,7,7.171,7,1.30910618362301,100,0,0,0.6,0.4,38,0,10460,cluster,0.0192,3,2.691,3,0.649244946071974,10,8.496,8,5.71716573137424,True,4,2.75477386934673,3,0.629400946837549,99.5000000000001,0.5,0
True,7,7.009,7,1.20537089727602,100,0,0,0.6,0.4,39,0,10460,cluster,0.0192,3,2.68,3,0.607947366142827,10,8.613,8,5.80734285194184,True,4,2.7361530715005,3,0.620943719229274,99.3000000000001,0.7,0
True,7,6.831,7,1.11374997194164,100,0,0,0.6,0.4,40,0,10460,cluster,0.0192,3,2.641,3,0.652777910165471,11,8.951,8,6.02532978350563,True,4,2.70141700404858,3,0.622550272911317,98.8000000000001,1.2,0
True,7,6.788,7,1.0625704682514,100,0,0,0.6,0.4,41,0,10460,cluster,0.0192,3,2.636,3,0.620889684243505,11,9.078,8,6.22237221644607,True,4,2.61066398390342,3,0.610378846115538,99.4000000000001,0.6,0
True,6,6.632,6,1.06516477598539,100,0,0,0.6,0.4,42,0,10460,cluster,0.0192,3,2.597,3,0.616920578356728,11,8.823,8,6.18834961843624,True,4,2.65688259109312,3,0.597466986519197,98.8000000000001,1.2,0
True,6,6.509,6,0.966394846840566,100,0,0,0.6,0.4,43,0,10460,cluster,0.0192,3,2.569,3,0.615823838447327,11,8.953,8,6.27094817392075,True,4,2.65925176946411,3,0.583015283971346,98.9000000000001,1.1,0
True,6,6.382,6,0.938123659226224,100,0,0,0.6,0.4,44,0,10460,cluster,0.0192,3,2.559,3,0.602095507374038,12,8.994,8,5.94491076467932,True,4,2.59879032258064,3,0.585715846472992,99.2000000000001,0.8,0
True,6,6.314,6,0.94625789296576,100,0,0,0.6,0.4,45,0,10460,cluster,0.0192,3,2.531,3,0.645785568126139,12,8.974,8,6.40931540806036,True,4,2.60364004044489,3,0.57643906688438,98.9000000000001,1.1,0
True,6,6.257,6,0.912661492558988,100,0,0,0.6,0.4,46,0,10460,cluster,0.0192,3,2.513,3,0.632321911687393,12,9.147,8,6.2107480225815,True,4,2.59233097880928,3,0.574694860849417,99.1000000000001,0.9,0
True,6,6.161,6,0.872398418155375,100,0,0,0.6,0.4,47,0,10460,cluster,0.0192,2,2.477,2,0.599559004602549,4,8.798,7,6.21105433883813,True,4,2.56394763343404,3,0.546147659648852,99.3000000000001,0.7,0
True,6,6.092,6,0.872660300460609,100,0,0,0.6,0.4,48,0,10460,cluster,0.0192,2,2.472,2,0.578978410651036,4,8.929,8,6.20998864733262,True,4,2.55161943319838,3,0.556855879517784,98.8000000000001,1.2,0
True,6,5.963,6,0.79223165803949,100,0,0,0.6,0.4,49,0,10460,cluster,0.0192,2,2.444,2,0.595704624793194,5,9.197,8,6.62858891469368,True,3,2.51776649746193,2,0.53690132405404,98.5000000000001,1.5,0
True,6,5.947,6,0.78497834365032,100,0,0,0.6,0.4,50,0,10460,cluster,0.0192,2,2.448,2,0.601079029745673,5,9.233,8,6.56221845110325,True,3,2.51576805696846,2,0.555656746797367,98.3000000000001,1.7,0
False,,39.5726744186046,40,9.34079934386607,34.4,65.5,0.1,0.7,0.3,1,0,10460,cluster,0.0192,,19.403578528827,17,9.5101780319874,,2.81908548707753,2,2.80036094639025,False,,29.2616822429907,28,12.1452167028359,42.8,57.1,0.1
True,52,37.4991055456172,37,9.88645280727653,55.9,44,0.1,0.7,0.3,2,0,10460,cluster,0.0192,28,14.8265179677819,13,8.45893297686972,2,2.77199504337051,2,2.95904449897927,True,37,26.7553191489362,24.5,12.735657430494,65.8000000000001,34.2,0
True,41,35.2791023842917,35,10.281279616601,71.3000000000001,28.7,0,0.7,0.3,3,0,10460,cluster,0.0192,15,10.9326315789474,9,5.90376226352873,2,2.72421052631579,2,2.77730334144751,True,26,23.9691738594328,22,12.9562590193383,81.1000000000001,18.9,0
True,36,33.4920440636475,32,10.1587279274792,81.7000000000001,18.3,0,0.7,0.3,4,0,10460,cluster,0.0192,11,8.70141700404858,8,4.64105491291044,2,2.98481781376518,2,2.88945665906619,True,22,21.5496098104794,19,12.3882762917146,89.7000000000001,10.3,0
True,32,31.2185354691076,30,9.79791574794817,87.4000000000001,12.6,0,0.7,0.3,5,0,10460,cluster,0.0192,8,7.187374749499,7,3.20132126434051,3,3.15831663326653,3,2.81439649431246,True,18,18.9054197662062,16,11.8180764638862,94.1000000000001,5.90000000000001,0
True,28,29.2058189655172,27,9.55731849575473,92.8000000000001,7.2,0,0.7,0.3,6,0,10460,cluster,0.0192,6,6.26326326326326,6,2.25983818677182,3,3.55955955955956,3,2.93373703989049,True,14,16.3381592554292,13,10.8901833314329,96.7000000000001,3.3,0
True,26,27.780437044745,26,9.23542653280913,96.1000000000001,3.9,0,0.7,0.3,7,0,10460,cluster,0.0192,6,5.655,5,2.04889604421503,3,3.891,3,3.14882819474166,True,12,14.016210739615,12,9.63927611390857,98.7000000000001,1.3,0
True,25,26.2520661157025,25,8.83225773643984,96.8000000000001,3.2,0,0.7,0.3,8,0,10460,cluster,0.0192,5,5.25,5,1.59483541470586,4,4.189,4,3.01616959072264,True,10,12.7724068479356,10,9.42872579078948,99.3000000000001,0.7,0
True,23,24.9407558733401,23,8.76235819774279,97.9000000000001,2.1,0,0.7,0.3,9,0,10460,cluster,0.0192,5,4.971,5,1.40647040494992,4,4.549,4,3.26521040669663,True,7,11.0493454179255,8,8.38899329683017,99.3000000000001,0.7,0
True,22,23.1344195519348,22,7.81847625149935,98.2000000000001,1.8,0,0.7,0.3,10,0,10460,cluster,0.0192,5,4.692,5,1.34206408192754,5,4.699,4,3.22651499299166,True,6,9.7078313253012,7,7.7905551737552,99.6000000000001,0.4,0
True,21,22.5814889336016,21,7.96811423507201,99.4000000000001,0.6,0,0.7,0.3,11,0,10460,cluster,0.0192,4,4.448,4,1.24229465103896,4,5.027,4,3.65079046235196,True,6,8.66366366366366,6,6.91699615633967,99.9000000000001,0.1,0
True,19,21.2427281845537,20,7.64438156346224,99.7000000000001,0.3,0,0.7,0.3,12,0,10460,cluster,0.0192,4,4.297,4,1.1396451202019,5,5.101,4,3.67515972442015,True,5,7.5975975975976,6,5.84074897447383,99.9000000000001,0.1,0
True,18,19.79037111334,18,6.86400256090836,99.7000000000001,0.3,0,0.7,0.3,13,0,10460,cluster,0.0192,4,4.122,4,1.05882765358674,5,5.638,5,3.9657226327619,True,5,6.56369107321966,5,4.68091213676854,99.7000000000001,0.3,0
True,17,18.6246246246246,17,6.01801052549089,99.9000000000001,0.1,0,0.7,0.3,14,0,10460,cluster,0.0192,4,4.009,4,1.08670097082868,5,5.887,5,3.89258667212433,True,5,5.907,5,3.8278389464553,100,0,0
True,16,17.482,16,6.01628423530671,100,0,0,0.7,0.3,15,0,10460,cluster,0.0192,4,3.846,4,0.985029948783284,6,6.137,5,4.17231722188043,True,5,5.44088176352705,4,3.86936117930595,99.8000000000001,0.2,0
True,15,16.822,15,5.79864777340373,100,0,0,0.7,0.3,16,0,10460,cluster,0.0192,4,3.808,4,0.977310595460829,6,6.218,6,4.02448456327018,True,5,4.91374122367101,4,3.01693344432026,99.7000000000001,0.3,0
True,15,16.123,15,5.36561934915253,100,0,0,0.7,0.3,17,0,10460,cluster,0.0192,4,3.676,4,0.934357533281559,7,6.476,6,4.3489566564867,True,5,4.74122367101304,4,2.55751017240739,99.7000000000001,0.3,0
True,14,15.292,14,5.06524787152613,100,0,0,0.7,0.3,18,0,10460,cluster,0.0192,3,3.573,3,0.913603305598223,4,6.414,6,4.54033082495097,True,5,4.52304609218437,4,2.67718220317141,99.8000000000001,0.2,0
True,14,14.338,14,4.22868253715031,100,0,0,0.7,0.3,19,0,10460,cluster,0.0192,4,3.558,4,0.885796816431398,8,6.837,6,4.26736815847895,True,4,4.10531594784353,4,1.79711733552078,99.7000000000001,0.3,0
True,13,13.839,13,4.41645547922766,100,0,0,0.7,0.3,20,0,10460,cluster,0.0192,3,3.411,3,0.850928316604871,5,6.868,6,4.3596531972165,True,4,4.01402805611223,4,2.16498913695674,99.8000000000001,0.2,0
True,12,12.879,12,3.74143809249866,100,0,0,0.7,0.3,21,0,10460,cluster,0.0192,3,3.393,3,0.817649680486698,5,7.229,7,4.68642283623661,True,4,3.77632898696088,3,1.46408743596574,99.7000000000001,0.3,0
True,12,12.453,12,3.68209057466,100,0,0,0.7,0.3,22,0,10460,cluster,0.0192,3,3.292,3,0.802954544167975,6,7.222,7,4.75317956740538,True,4,3.68668668668669,3,1.49638634885446,99.9000000000001,0.1,0
True,11,11.801,11,3.32646944973195,100,0,0,0.7,0.3,23,0,10460,cluster,0.0192,3,3.213,3,0.767874338677886,6,7.099,6,4.70225467196323,True,4,3.54919678714859,3,1.27636428207308,99.6000000000001,0.4,0
True,11,11.411,11,3.04861919563595,100,0,0,0.7,0.3,24,0,10460,cluster,0.0192,3,3.211,3,0.786434358354211,6,7.323,7,4.83990402797411,True,4,3.4704112337011,3,1.20196142416874,99.7000000000001,0.3,0
True,10,10.728,10,2.81957727328052,100,0,0,0.7,0.3,25,0,10460,cluster,0.0192,3,3.176,3,0.744999328858758,6.5,7.775,7,4.89043709702926,True,4,3.34638554216867,3,1.06302260379378,99.6000000000001,0.4,0
True,10,10.266,10,2.53085835241722,100,0,0,0.7,0.3,26,0,10460,cluster,0.0192,3,3.097,3,0.71245420905487,7,7.458,7,4.74765584262381,True,4,3.24749498997996,3,0.952724569687548,99.8000000000001,0.2,0
True,9,9.98,10,2.59453271322603,100,0,0,0.7,0.3,27,0,10460,cluster,0.0192,3,3.072,3,0.728571204481758,7,7.727,7,5.19196215317485,True,4,3.19396984924623,3,0.920762093736371,99.5000000000001,0.5,0
True,9,9.626,9,2.31821569315713,100,0,0,0.7,0.3,28,0,10460,cluster,0.0192,3,2.985,3,0.721647420836519,7,7.776,7,5.22300909438228,True,4,3.11244979919679,3,0.851059829756558,99.6000000000001,0.4,0
True,9,9.331,9,2.2745195096987,100,0,0,0.7,0.3,29,0,10460,cluster,0.0192,3,2.968,3,0.727307362811624,7,7.896,7,5.1432658885187,True,4,3.0989898989899,3,0.84345309360396,99.0000000000001,1,0
True,8,8.876,9,1.96688179614333,100,0,0,0.7,0.3,30,0,10460,cluster,0.0192,3,2.931,3,0.714310156724654,8,8.143,7,5.32827842740974,True,4,3.00903614457831,3,0.783180798636052,99.6000000000001,0.4,0
True,8,8.545,8,1.88996693092763,100,0,0,0.7,0.3,31,0,10460,cluster,0.0192,3,2.921,3,0.701967947986231,8,8.284,8,5.42819896466591,True,4,2.98487903225806,3,0.773015921180841,99.2000000000001,0.8,0
True,8,8.461,8,1.94228705396499,100,0,0,0.7,0.3,32,0,10460,cluster,0.0192,3,2.878,3,0.668667331338985,9,8.291,8,5.43234010349131,True,4,2.96670030272452,3,0.715900645056449,99.1000000000001,0.9,0
True,8,8.014,8,1.66307065394108,100,0,0,0.7,0.3,33,0,10460,cluster,0.0192,3,2.807,3,0.680992657816514,9,8.28,8,5.69627948752517,True,4,2.87474747474748,3,0.674550869560581,99.0000000000001,1,0
True,7,7.909,8,1.59459054305486,100,0,0,0.7,0.3,34,0,10460,cluster,0.0192,3,2.779,3,0.679822771021978,9,8.341,8,5.62518613025383,True,4,2.83132530120482,3,0.677864775021738,99.6000000000001,0.4,0
True,7,7.677,7,1.47060225758021,100,0,0,0.7,0.3,35,0,10460,cluster,0.0192,3,2.77,3,0.680514511233963,9,8.352,7,5.74944310346663,True,4,2.841046277666,3,0.667501808128153,99.4000000000001,0.6,0
True,7,7.526,7,1.43712351591643,100,0,0,0.7,0.3,36,0,10460,cluster,0.0192,3,2.741,3,0.641809161667236,9,8.427,8,5.64062682686951,True,4,2.83083083083083,3,0.665472211045724,99.9000000000001,0.1,0
True,7,7.259,7,1.33338629061499,100,0,0,0.7,0.3,37,0,10460,cluster,0.0192,3,2.734,3,0.713613340682474,10,8.768,8,6.06911657492258,True,4,2.77967806841046,3,0.633369114810206,99.4000000000001,0.6,0
True,7,7.154,7,1.3252486559133,100,0,0,0.7,0.3,38,0,10460,cluster,0.0192,3,2.691,3,0.649244946071974,10,8.5,8,5.72083909929304,True,4,2.75477386934673,3,0.629400946837549,99.5000000000001,0.5,0
