dsct,dsct_day,dsct_day_av,dsct_day_md,dsct_day_sd,dsct_prob,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,sct,sct_day,sct_day_av,sct_day_md,sct_day_sd,sct_prob,sct_control_prob,sct_contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,vax_proportion,vax_efficacy,vevp
False,,46.7692307692308,49,7.43333289109417,0.2,,26.1898734177215,25,11.1344782685625,,2.25316455696203,1.66666666666667,2.17013042824465,False,,30.7142857142857,31,12.3725612590459,10.5,89.4000000000001,0.1,0.1,1,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,45.9411764705882,47.5,7.54180964580544,0.2,,21.4585798816568,19,11.9565188723723,,2.13412228796844,1.33333333333333,2.16429684588706,False,,30.5024875621891,31,14.8662777021522,20.1,79.9000000000001,0,0.1,2,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,46.8684210526316,47.5,7.07170437519012,0.1,,16.7594936708861,13,10.9342116732493,,1.77817962628089,1,1.94050085335395,False,,28.7312925170068,29,14.9981599901889,29.4,70.5000000000001,0.1,0.1,3,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,47.3728813559322,48,6.48047472911801,0.1,,13.538255033557,10,9.3253756231124,,1.67024608501119,1,1.81984724936752,False,,27.4021164021164,26,14.7453587269503,37.8,62.1000000000001,0.1,0.1,4,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,46.4109589041096,48,7.19367228877651,0.1,,11.1277584204414,9,7.32265719858763,,1.70073557878436,1.33333333333333,1.50754140747909,False,,26,25,15.11785204814,45.5,54.5,0,0.1,5,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,46.1290322580645,47,7.30624391453942,0.1,,9.12992545260916,8,5.34518276597578,,1.77316293929712,1.33333333333333,1.54528354585436,False,,23.1988950276243,21,15.0336956915297,54.3,45.6,0.1,0.1,6,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,46.1574074074074,48.5,8.35348899943304,0,,8.09371781668383,7,4.53780000851547,,1.92138688637144,1.66666666666667,1.5602113279646,False,,23.0788643533123,20,14.7626893918213,63.4000000000001,36.6,0,0.1,7,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,45.3623188405797,48,8.43469545251051,0,8,7.22635814889336,6,3.47802376535486,1.66666666666667,2.0878604963112,1.66666666666667,1.51063528482935,False,,21.8110119047619,18,14.6987101855539,67.2,32.8,0,0.1,8,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,44.3464052287582,46,8.77334067989286,0,7,6.59218436873748,6,2.71103642082252,2,2.21175684702739,2,1.48462162413178,False,,21.6409903713893,19,14.5686865538729,72.7000000000001,27.3,0,0.1,9,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,45.1741935483871,48,8.52483914300745,0.1,6,6.232,6,3.17492929055121,2.33333333333333,2.42666666666667,2,1.60594728016416,False,,20.751269035533,17,14.6785890175762,78.8000000000001,21.1,0.1,0.1,10,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,43.0167597765363,44,9.27330213665616,0,6,5.707,5,1.97867405097454,2.33333333333333,2.56933333333333,2.33333333333333,1.60092806417611,False,,20.1227436823105,16,14.2156961497123,83.1000000000001,16.9,0,0.1,11,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,43.0679611650486,45,9.02183127377543,0,5,5.389,5,1.71979039420506,2.66666666666667,2.73466666666667,2.33333333333333,1.54432236128198,False,,18.5450346420323,14,14.1338350385585,86.6000000000001,13.4,0,0.1,12,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,42.3836206896552,44,10.1116307560046,0,5,5.125,5,1.61411740589091,2.66666666666667,2.861,2.66666666666667,1.66423525981154,False,,18.7257525083612,14,14.4301854099876,89.7000000000001,10.3,0,0.1,13,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,42.3576923076923,43.5,9.27522228955781,0,5,5.007,5,1.45703500301125,3,3.03033333333333,2.66666666666667,1.80187306865815,False,,16.9879518072289,12,13.9631367075596,91.3000000000001,8.70000000000001,0,0.1,14,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,42.8566433566434,45,9.43493033420317,0.1,5,4.752,5,1.32909593333213,3,3.11066666666667,3,1.74578145507646,True,57,16.8313767342583,12,13.6266484134583,93.7000000000001,6.3,0,0.1,15,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,41.0863095238095,42,10.2004459846199,0.1,4,4.598,4,1.23142031816923,3,3.48266666666667,3.33333333333333,1.99931366001213,True,42,14.6533192834563,9,12.6168695525835,94.9000000000001,5.1,0,0.1,16,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,40.6214511041009,43,11.0300098430237,0,4,4.481,4,1.23192491654321,3,3.51566666666667,3.33333333333333,2.01007990443719,True,43,14.0555555555556,9,12.7708918644058,97.2000000000001,2.8,0,0.1,17,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,40.3685636856369,42,10.5916922164242,0.1,4,4.364,4,1.14346141167947,3.33333333333333,3.61666666666667,3.33333333333333,2.01900690659762,True,31,13.3697219361483,8,12.2843192865794,97.1000000000001,2.9,0,0.1,18,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,39.8416886543536,42,11.0609371509688,0.1,4,4.276,4,1.1814499566211,3.33333333333333,3.763,3.33333333333333,2.10706428209699,True,33,12.6048879837067,8,11.7072529844378,98.2000000000001,1.8,0,0.1,19,0,6260,cluster,0.0192,0.7,0.9,1.6
False,,39.1406649616368,40,10.8480864963363,0.1,4,4.157,4,1.07905097191931,3.66666666666667,3.90733333333333,3.66666666666667,2.0989604834563,True,6,12.2388211382114,7,11.5710458764679,98.4000000000001,1.6,0,0.1,20,0,6260,cluster,0.0192,0.7,0.9,1.6
