outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,14,14.45,14,2.70471809991356,100,0,0,4,4.529,4,1.1777771436057,10,11.531,11,6.58536551757,0.7,16,0,6260,cluster,0.028231366,True,4,3.63599595551062,3,1.35168641398929,98.9000000000001,1.1,0
True,13,13.994,14,2.63931127379853,100,0,0,4,4.431,4,1.17526124755307,10,11.613,11,6.13540797339509,0.7,17,0,6260,cluster,0.028231366,True,4,3.47368421052632,3,1.12224281539881,98.8000000000001,1.2,0
True,13,13.598,13,2.59314403765005,100,0,0,4,4.29,4,1.17042727240952,10,11.715,11,6.56153754847139,0.7,18,0,6260,cluster,0.028231366,True,4,3.36528758829465,3,1.11125146179404,99.1000000000001,0.9,0
True,13,13.305,13,2.38243048167203,100,0,0,4,4.239,4,1.06858738528957,11,12.515,12,6.90070829697938,0.7,19,0,6260,cluster,0.028231366,True,4,3.20728008088979,3,0.955272518630654,98.9000000000001,1.1,0
True,12,12.798,13,2.26035306976587,100,0,0,4,4.175,4,1.04421022787559,12,12.864,12,6.86786021989382,0.7,20,0,6260,cluster,0.028231366,True,4,3.15858585858586,3,0.88312005441338,99.0000000000001,1,0
True,41,33.4362204724409,32,9.31852502007786,63.5,36.4,0.1,29,19.9985207100592,18,8.84205578326801,7,7.26775147928994,6,6.04354721926551,0.8,1,0,6260,cluster,0.028231366,True,28,21.5945537065053,19,10.5516050785055,66.1000000000001,33.9,0
True,31,30.8612716763006,30,8.80484316286916,86.5000000000001,13.4,0.1,18,15.9229922992299,14,7.97014571568887,6,6.79207920792079,5,6.04636495096341,0.8,2,0,6260,cluster,0.028231366,True,18,18.5835214446953,17,9.7875467596502,88.6000000000001,11.4,0
True,27,27.5709779179811,26,7.95696620838389,95.1000000000001,4.9,0,14,12.3812436289501,11,5.84853108776723,6,6.62079510703364,5,6.07386874478408,0.8,3,0,6260,cluster,0.028231366,True,14,15.0963730569948,13,8.98750066439134,96.5000000000001,3.5,0
True,24,25.5564598168871,24,6.95258000665177,98.3000000000001,1.7,0,11,10.1043129388164,9,4.36305629519816,6,6.51554663991976,5,5.60993968746297,0.8,4,0,6260,cluster,0.028231366,True,11,12.4294416243655,11,7.04801128971807,98.5000000000001,1.5,0
True,23,23.6559356136821,23,6.12908837640919,99.4000000000001,0.6,0,10,8.64064064064064,8,3.13525434531232,6,6.74074074074074,5,5.59492225208347,0.8,5,0,6260,cluster,0.028231366,True,9,10.5120481927711,9,6.14572495010443,99.6000000000001,0.4,0
True,21,22.0320962888666,21,5.84649617045712,99.7000000000001,0.3,0,8,7.608,7,2.8256567378222,6,7.112,6,5.32648627145513,0.8,6,0,6260,cluster,0.028231366,True,8,8.98592964824121,8,5.55247267250999,99.5000000000001,0.5,0
True,20,20.8208208208208,20,4.89641724414451,99.9000000000001,0.1,0,7,7.028,7,2.26786595723821,6,7.405,6,5.46634933022031,0.8,7,0,6260,cluster,0.028231366,True,6,7.83983983983984,7,4.346408360936,99.9000000000001,0.1,0
True,19,19.5565565565566,19,4.28893337603402,99.9000000000001,0.1,0,6,6.368,6,1.87151703171518,7,8.045,7,5.50190648775495,0.8,8,0,6260,cluster,0.028231366,True,6,6.66966966966967,6,3.89514610177143,99.9000000000001,0.1,0
True,18,18.793,18,4.22399704071866,100,0,0,6,6.027,6,1.68531035717461,7,7.96,7,5.44962384022971,0.8,9,0,6260,cluster,0.028231366,True,5,6.04212637913741,5,3.50157303697582,99.7000000000001,0.3,0
True,17,17.869,17,3.73601913806661,100,0,0,6,5.674,5,1.61112507273644,8,8.947,8,5.64164789755617,0.8,10,0,6260,cluster,0.028231366,True,5,5.39819458375125,5,2.79110867095676,99.7000000000001,0.3,0
True,17,17.389,17,3.47040040917471,100,0,0,5,5.437,5,1.5349368065168,7,8.97,8,5.47915139414855,0.8,11,0,6260,cluster,0.028231366,True,5,4.95481927710843,4,2.49999334687265,99.6000000000001,0.4,0
True,16,16.643,16,3.22421323736505,100,0,0,5,5.207,5,1.47653344019023,9,9.734,9,5.80183109026797,0.8,12,0,6260,cluster,0.028231366,True,5,4.46146146146146,4,2.04510359517098,99.9000000000001,0.1,0
True,16,16.144,16,3.18202199866689,100,0,0,5,4.969,5,1.36822476223755,9,9.761,9,6.11668856490176,0.8,13,0,6260,cluster,0.028231366,True,5,4.27883650952859,4,2.03984468756797,99.7000000000001,0.3,0
True,15,15.608,15,3.01435498904824,100,0,0,5,4.734,5,1.29199226003874,10,9.983,9,5.97584395713275,0.8,14,0,6260,cluster,0.028231366,True,4,4.08643216080402,4,1.84923366829904,99.5000000000001,0.5,0
True,14,14.909,15,2.7983421877962,100,0,0,5,4.723,5,1.29702390109049,11,10.699,10,6.16022718736899,0.8,15,0,6260,cluster,0.028231366,True,4,3.79154078549849,4,1.45418413659345,99.3000000000001,0.7,0
True,14,14.387,14,2.72199026449398,100,0,0,4,4.525,4,1.1727638295923,10,11.522,11,6.5741551548469,0.8,16,0,6260,cluster,0.028231366,True,4,3.63498483316481,3,1.35029095646483,98.9000000000001,1.1,0
True,13,13.963,14,2.57364158343776,100,0,0,4,4.432,4,1.17617005573174,10,11.63,11,6.14744662441245,0.8,17,0,6260,cluster,0.028231366,True,4,3.46862348178138,3,1.11214646747478,98.8000000000001,1.2,0
True,13,13.58,13,2.55374235192198,100,0,0,4,4.288,4,1.16749989293361,10,11.735,11,6.59096161421078,0.8,18,0,6260,cluster,0.028231366,True,4,3.36326942482341,3,1.10827681767915,99.1000000000001,0.9,0
True,13,13.306,13,2.40382278880952,100,0,0,4,4.238,4,1.0692782612585,11,12.51,12,6.9068009961197,0.8,19,0,6260,cluster,0.028231366,True,4,3.20728008088979,3,0.955272518630654,98.9000000000001,1.1,0
True,12,12.797,12,2.29951973246589,100,0,0,4,4.177,4,1.0476979526562,12,12.86,12,6.84692631769906,0.8,20,0,6260,cluster,0.028231366,True,4,3.15757575757576,3,0.882728885142449,99.0000000000001,1,0
True,41,33.2785602503912,31,9.23035207844567,63.9000000000001,36,0.1,28,19.8478581979321,18,8.60535793681241,6,7.46085672082718,6,6.23756816216854,0.9,1,0,6260,cluster,0.028231366,True,27,21.393343419062,19,10.4095942821067,66.1000000000001,33.9,0
True,31,30.5719257540603,29,8.67772039917593,86.2000000000001,13.7,0.1,19,15.7281767955801,14,7.67611863042852,7,6.81657458563536,5,6.03356645593124,0.9,2,0,6260,cluster,0.028231366,True,18,18.4160090191657,17,9.85037398908458,88.7000000000001,11.3,0
True,27,27.4008394543547,26,7.77280210739138,95.3000000000001,4.7,0,14,12.4358452138493,11,6.01131470894785,6.5,6.74032586558045,5,6.10104854729906,0.9,3,0,6260,cluster,0.028231366,True,14,15.0857438016529,13,9.0433919110407,96.8000000000001,3.2,0
True,24,25.3917004048583,24,6.84216298217276,98.8000000000001,1.2,0,11,10.0832497492477,9,4.2924778822869,6,6.61384152457372,5,5.70121395042199,0.9,4,0,6260,cluster,0.028231366,True,11,12.3868686868687,11,6.94166379591263,99.0000000000001,1,0
True,22,23.4070351758794,23,5.97113246110898,99.5000000000001,0.5,0,10,8.64464464464465,8,3.07185369670869,6,6.7967967967968,5,5.63129303188537,0.9,5,0,6260,cluster,0.028231366,True,9,10.4212637913741,9,5.98653363496025,99.7000000000001,0.3,0
True,21,21.9008016032064,21,5.68276049930863,99.8000000000001,0.2,0,8,7.596,7,2.80834185953206,6,7.115,6,5.3310200712434,0.9,6,0,6260,cluster,0.028231366,True,8,8.88743718592965,8,5.34473798097254,99.5000000000001,0.5,0
True,20,20.751503006012,20,4.95474234333822,99.8000000000001,0.2,0,7,7.018,7,2.25780335724792,6,7.399,6,5.40423898435293,0.9,7,0,6260,cluster,0.028231366,True,6,7.85885885885886,7,4.66614101491481,99.9000000000001,0.1,0
True,19,19.5655655655656,19,4.37408139424714,99.9000000000001,0.1,0,7,6.366,6,1.86495147389952,7,8.065,7,5.50933525935752,0.9,8,0,6260,cluster,0.028231366,True,6,6.65865865865866,6,3.88660627166086,99.9000000000001,0.1,0
True,18,18.775,18,4.16105455383608,100,0,0,6,6.027,6,1.68531035717461,7,7.977,7,5.44320411155047,0.9,9,0,6260,cluster,0.028231366,True,5,6.01905717151455,5,3.36103071932256,99.7000000000001,0.3,0
True,17,17.882,17,3.67233930894192,100,0,0,6,5.674,5,1.61298605077663,8,8.962,8,5.66396998579618,0.9,10,0,6260,cluster,0.028231366,True,5,5.38716148445336,5,2.75960175978688,99.7000000000001,0.3,0
True,17,17.265,17,3.39334274720371,100,0,0,5,5.435,5,1.53354980356035,7,8.986,8,5.48414113603944,0.9,11,0,6260,cluster,0.028231366,True,5,4.92369477911647,4,2.43266773160298,99.6000000000001,0.4,0
True,16,16.588,16,3.19722629790261,100,0,0,5,5.209,5,1.477605833773,9,9.756,9,5.81020343877906,0.9,12,0,6260,cluster,0.028231366,True,5,4.44444444444445,4,2.02552942118913,99.9000000000001,0.1,0
True,15,16,16,3.13815232262553,100,0,0,5,4.967,5,1.36744689110766,9,9.76,9,6.12522652642333,0.9,13,0,6260,cluster,0.028231366,True,5,4.26980942828485,4,1.99910242240792,99.7000000000001,0.3,0
True,15,15.566,15,3.01357661259839,100,0,0,5,4.736,5,1.29394899435797,10,9.974,9,5.97288238625205,0.9,14,0,6260,cluster,0.028231366,True,4,4.0713567839196,4,1.79947889395532,99.5000000000001,0.5,0
True,14,14.911,15,2.82578820862428,100,0,0,5,4.719,5,1.29616318417088,11,10.663,10,6.13852026143109,0.9,15,0,6260,cluster,0.028231366,True,4,3.79154078549849,4,1.47549603948501,99.3000000000001,0.7,0
True,14,14.382,14,2.69704949898959,100,0,0,4,4.525,4,1.17446796465463,10,11.531,11,6.57594396265662,0.9,16,0,6260,cluster,0.028231366,True,4,3.63902932254803,3,1.36551988571783,98.9000000000001,1.1,0
True,13,13.908,14,2.55959684325481,100,0,0,4,4.432,4,1.17617005573174,10,11.657,11,6.14502652557334,0.9,17,0,6260,cluster,0.028231366,True,4,3.46761133603239,3,1.11211745128765,98.8000000000001,1.2,0
True,13,13.552,13,2.55211598482514,100,0,0,4,4.288,4,1.16749989293361,10,11.736,11,6.59365634530645,0.9,18,0,6260,cluster,0.028231366,True,4,3.36125126135217,3,1.11075471312549,99.1000000000001,0.9,0
True,13,13.274,13,2.35264191920488,100,0,0,4,4.241,4,1.07653100280484,11,12.531,12,6.97531640859395,0.9,19,0,6260,cluster,0.028231366,True,4,3.2103134479272,3,0.962520496193542,98.9000000000001,1.1,0
True,12,12.804,13,2.26176568193967,100,0,0,4,4.177,4,1.04674304392243,12,12.873,12,6.83980050878679,0.9,20,0,6260,cluster,0.028231366,True,4,3.16060606060606,3,0.890728697465464,99.0000000000001,1,0
True,40,33.3684210526316,32,9.38646642758015,64.6000000000001,35.3,0.1,28,19.8571428571429,18,8.67419979350532,6,7.49484536082474,6,6.08769152940879,1,1,0,6260,cluster,0.028231366,True,28,21.3213213213213,19,10.3329872971149,66.6000000000001,33.4,0
True,30,30.4186851211073,29,8.50435923912523,86.7000000000001,13.2,0.1,18,15.6522702104097,14,7.50760506601929,6,6.85825027685493,5,6.07482469342576,1,2,0,6260,cluster,0.028231366,True,18,18.2638105975197,17,9.63085680722336,88.7000000000001,11.3,0
True,26,27.2994764397906,26,7.72636404116227,95.5000000000001,4.5,0,14,12.4226069246436,11,5.96968053318621,6,6.76272912423625,5,6.23469334497314,1,3,0,6260,cluster,0.028231366,True,14,14.7950310559006,13,8.58940414163592,96.6000000000001,3.4,0
True,24,25.1309644670051,24,6.58039740701657,98.5000000000001,1.5,0,11,10.1382765531062,9,4.55196205528747,6,6.65230460921844,5,5.81549565202798,1,4,0,6260,cluster,0.028231366,True,11,12.4278506559031,11,7.26259588666574,99.1000000000001,0.9,0
True,22,23.383149448345,22,5.85666616141907,99.7000000000001,0.3,0,10,8.64664664664665,8,3.08281852146742,6,6.79079079079079,5,5.62182178261022,1,5,0,6260,cluster,0.028231366,True,9,10.3386773547094,9,5.75097160512153,99.8000000000001,0.2,0
True,21,21.8907815631263,21,5.56462265035667,99.8000000000001,0.2,0,8,7.6,7,2.80463901420486,6,7.147,6,5.34802683239342,1,6,0,6260,cluster,0.028231366,True,8,8.87349397590361,8,5.36368686521839,99.6000000000001,0.4,0
True,20,20.6723446893788,20,4.8502480891682,99.8000000000001,0.2,0,7,7.016,7,2.25693243142102,6,7.394,6,5.40562336830823,1,7,0,6260,cluster,0.028231366,True,6,7.78778778778779,7,4.414351312313,99.9000000000001,0.1,0
True,19,19.4454454454455,19,4.25662961419586,99.9000000000001,0.1,0,7,6.365,6,1.85466304217235,7,8.046,7,5.49580603733429,1,8,0,6260,cluster,0.028231366,True,6,6.61861861861862,6,3.80633444084585,99.9000000000001,0.1,0
True,18,18.724,18,4.19449925497669,100,0,0,6,6.027,6,1.68352932852386,7,7.977,7,5.3950413344107,1,9,0,6260,cluster,0.028231366,True,5,5.98896690070211,5,3.28958092526988,99.7000000000001,0.3,0
True,17,17.713,17,3.56575812415817,100,0,0,6,5.678,5,1.61873901540675,8,8.996,8,5.71769044282742,1,10,0,6260,cluster,0.028231366,True,5,5.37713139418255,5,2.71815446339017,99.7000000000001,0.3,0
True,17,17.254,17,3.32166885766778,100,0,0,5,5.435,5,1.53354980356035,7,9.021,8,5.5064107184263,1,11,0,6260,cluster,0.028231366,True,5,4.89056224899598,4,2.3552622627738,99.6000000000001,0.4,0
True,16,16.554,16,3.11112262696281,100,0,0,5,5.211,5,1.48002668894855,9,9.782,9,5.85905077636301,1,12,0,6260,cluster,0.028231366,True,5,4.45245245245245,4,2.0385404432167,99.9000000000001,0.1,0
True,16,15.99,16,3.02818427444566,100,0,0,5,4.971,5,1.37264671347,9,9.804,9,6.15122621921841,1,13,0,6260,cluster,0.028231366,True,5,4.2567703109328,4,1.95646365940001,99.7000000000001,0.3,0
True,15,15.59,15,3.04629282899724,100,0,0,5,4.739,5,1.29648717695163,10,9.988,9,5.95901468365366,1,14,0,6260,cluster,0.028231366,True,4,4.06834170854271,4,1.79147976897096,99.5000000000001,0.5,0
True,14,14.889,15,2.80297681046419,100,0,0,5,4.715,5,1.29374456520598,11,10.688,10,6.16852137874223,1,15,0,6260,cluster,0.028231366,True,4,3.79053373615307,4,1.47432918404279,99.3000000000001,0.7,0
True,14,14.353,14,2.63787622909036,100,0,0,4,4.527,4,1.17612541848223,10,11.554,11,6.5953835369901,1,16,0,6260,cluster,0.028231366,True,4,3.63801820020222,3,1.36339941072201,98.9000000000001,1.1,0
True,13,13.862,14,2.54498644397175,100,0,0,4,4.431,4,1.17441006467077,10,11.666,11,6.14576634765755,1,17,0,6260,cluster,0.028231366,True,4,3.46761133603239,3,1.11211745128765,98.8000000000001,1.2,0
True,13,13.524,13,2.52020316641337,100,0,0,4,4.288,4,1.16749989293361,10,11.742,11,6.60238108563873,1,18,0,6260,cluster,0.028231366,True,4,3.36024217961655,3,1.10607602789877,99.1000000000001,0.9,0
True,13,13.246,13,2.36716792813691,100,0,0,4,4.239,4,1.07045737888064,11,12.534,12,6.97644924012208,1,19,0,6260,cluster,0.028231366,True,4,3.2103134479272,3,0.962520496193542,98.9000000000001,1.1,0
True,12,12.811,13,2.24349704702279,100,0,0,4,4.176,4,1.04643394440356,12,12.865,12,6.8351133860383,1,20,0,6260,cluster,0.028231366,True,4,3.16060606060606,3,0.890728697465464,99.0000000000001,1,0
True,49,33.1951672862453,32,9.43994000781771,53.8,46.1,0.1,35,17.7688442211055,16,7.55261837992748,5,5.40033500837521,4,5.36963981227466,0.1,1,0,8360,cluster,0.028231366,True,38,22.0812720848056,20,10.9960048546472,56.6,43.3,0.1
True,32,30.4262086513995,29,9.09787186072235,78.6000000000001,21.4,0,17,14.0011534025375,12,6.80245213662299,4,5.46482122260669,4,5.30648631918497,0.1,2,0,8360,cluster,0.028231366,True,20,19.0832313341493,17,10.6949661725124,81.7000000000001,18.3,0
True,28,28.1446051167964,26,8.7031888684101,89.9000000000001,10.1,0,12,11.0082730093071,10,5.22739718203864,4,5.16752843846949,4,4.93209948908008,0.1,3,0,8360,cluster,0.028231366,True,15,16.3851132686084,14,9.95543004830616,92.7000000000001,7.30000000000001,0
True,24,26.162669447341,24,8.40692298547121,95.9000000000001,4.1,0,10,8.64587525150905,8,4.13593810307723,4,5.05734406438632,4,4.48558291786118,0.1,4,0,8360,cluster,0.028231366,True,12,14.2784032753327,12,8.99142513772299,97.7000000000001,2.3,0
True,23,24.094358974359,22,7.52359154375696,97.5000000000001,2.5,0,8,7.374,7,2.81391613236784,4,5.489,4,4.57513704712766,0.1,5,0,8360,cluster,0.028231366,True,10,11.6233502538071,10,7.75888309928615,98.5000000000001,1.5,0
True,21,22.3468149646107,21,6.9528269281174,98.9000000000001,1.1,0,7,6.708,6,2.31575819117627,5,6,5,4.61779168001329,0.1,6,0,8360,cluster,0.028231366,True,8,10.0020120724346,8,7.03426479907003,99.4000000000001,0.6,0
True,19,20.8815261044177,19,6.34674283857138,99.6000000000001,0.4,0,6,6.072,6,1.88807203252418,5,6.424,5,4.7436509146437,0.1,7,0,8360,cluster,0.028231366,True,6,8.70912738214644,7,6.03829694789145,99.7000000000001,0.2,0.1
True,18,19.4254254254254,18,5.4101260297568,99.9000000000001,0.1,0,6,5.625,5,1.68356021573331,6,6.833,6,4.92149479325134,0.1,8,0,8360,cluster,0.028231366,True,6,7.19114688128773,6,4.63015247743974,99.4000000000001,0.5,0.1
True,18,18.7414829659319,18,4.94390402204258,99.8000000000001,0.2,0,5,5.329,5,1.54620794203108,6,7.2,7,4.85386443980464,0.1,9,0,8360,cluster,0.028231366,True,5,6.39078156312625,5,4.27013621761821,99.8000000000001,0.2,0
True,17,17.643,17,4.86862927321438,100,0,0,5,4.995,5,1.42301616294405,7,7.625,7,5.1546459626244,0.1,10,0,8360,cluster,0.028231366,True,5,5.87336683417085,5,3.72686083446955,99.5000000000001,0.5,0
True,16,16.734,16,3.99965548516369,100,0,0,5,4.794,5,1.32044083547882,8,7.92,7,4.99855979258026,0.1,11,0,8360,cluster,0.028231366,True,5,5.15291750503018,4,2.72973722750428,99.4000000000001,0.5,0.1
True,15,15.913,15,3.62731732827444,100,0,0,4,4.565,4,1.25370451064037,7,8.253,7,5.45022852731883,0.1,12,0,8360,cluster,0.028231366,True,5,4.7184368737475,4,2.41444400249943,99.8000000000001,0.2,0
True,15,15.236,15,3.51884981208349,100,0,0,4,4.498,4,1.17217575473988,7,8.984,8,5.18880949737028,0.1,13,0,8360,cluster,0.028231366,True,4,4.31859296482412,4,2.00251249976356,99.5000000000001,0.4,0.1
True,14,14.729,14,3.3081050466997,100,0,0,4,4.293,4,1.10596157256932,8,8.987,8,5.51568953078398,0.1,14,0,8360,cluster,0.028231366,True,4,4.07707707707708,4,1.89120112805905,99.9000000000001,0.1,0
True,13,14.115,14,3.14988491853274,100,0,0,4,4.195,4,1.08026617090419,8,9.566,8,5.71031032431688,0.1,15,0,8360,cluster,0.028231366,True,4,3.80220883534137,3,1.66104528122123,99.6000000000001,0.4,0
True,13,13.415,13,2.79370274009244,100,0,0,4,4.054,4,1.04837207135635,9,9.889,9,5.78590347309735,0.1,16,0,8360,cluster,0.028231366,True,4,3.64393179538616,3,1.42783469741125,99.7000000000001,0.3,0
True,12,12.919,13,2.63409168405354,100,0,0,4,3.957,4,0.999575409861607,10,10.416,10,5.95322971167752,0.1,17,0,8360,cluster,0.028231366,True,4,3.43718592964824,3,1.21581873508593,99.5000000000001,0.5,0
True,12,12.646,12,2.65606551124026,100,0,0,4,3.88,4,0.958957767578948,11,10.801,10,6.23501395347276,0.1,18,0,8360,cluster,0.028231366,True,4,3.38872104733132,3,1.23882870147218,99.3000000000001,0.7,0
True,12,12.315,12,2.49073784248764,100,0,0,4,3.773,4,0.916226500380774,11,10.68,10,6.29472795281893,0.1,19,0,8360,cluster,0.028231366,True,4,3.26794742163802,3,1.02939306593353,98.9000000000001,1.1,0
True,11,11.73,11,2.33004291805967,100,0,0,4,3.685,4,0.888692860329147,12,11.086,10,6.39050889992339,0.1,20,0,8360,cluster,0.028231366,True,4,3.16363636363636,3,0.943607364144423,99.0000000000001,1,0
True,49,33.0495412844037,32,9.45502753360029,54.5,45.4,0.1,33,17.8225538971808,17,7.56946967029722,4,5.53897180762852,4,5.42670660236273,0.2,1,0,8360,cluster,0.028231366,True,36,21.9124343257443,20,10.6372788710195,57.1,42.8,0.1
True,32,30.1522012578616,29,8.9512012930347,79.5000000000001,20.5,0,17,13.9977037887486,12,6.70606382960757,4,5.45694603903559,4,5.27042911439866,0.2,2,0,8360,cluster,0.028231366,True,19,18.9562575941677,16,10.5819962924145,82.3000000000001,17.7,0
True,27,28.0497237569061,26,8.58295641417732,90.5000000000001,9.50000000000001,0,12,11.030959752322,10,5.29687011653145,4,5.14138286893705,4,4.92729707835911,0.2,3,0,8360,cluster,0.028231366,True,15,16.2424568965517,14,9.74095774330034,92.8000000000001,7.2,0
True,24,26.0932642487047,24,8.3167604181227,96.5000000000001,3.5,0,10,8.58853118712274,8,3.81708397022487,4,5.06941649899396,4,4.48518803752543,0.2,4,0,8360,cluster,0.028231366,True,12,14.2241555783009,12,8.88133471810271,97.7000000000001,2.3,0
True,23,23.8908163265306,22,7.33813893348173,98.0000000000001,2,0,8,7.37,7,2.81266777277374,4,5.501,4,4.58366654546336,0.2,5,0,8360,cluster,0.028231366,True,10,11.3876518218623,10,7.36391583529981,98.8000000000001,1.2,0
True,21,22.0768452982811,21,6.71220910122253,98.9000000000001,1.1,0,7,6.703,6,2.31620184785351,5,6.018,5,4.69059441862116,0.2,6,0,8360,cluster,0.028231366,True,8,9.76032225579053,8,6.65212084065139,99.3000000000001,0.7,0
True,19,20.6940822467402,20,6.08974136848692,99.7000000000001,0.3,0,6,6.071,6,1.88041458194729,5,6.408,5,4.72964438409486,0.2,7,0,8360,cluster,0.028231366,True,6,8.57873620862588,7,5.8270862366754,99.7000000000001,0.2,0.1
True,18,19.2822822822823,18,5.22893279116599,99.9000000000001,0.1,0,6,5.625,5,1.68296613156653,6,6.851,6,4.93546340276169,0.2,8,0,8360,cluster,0.028231366,True,6,7.158953722334,6,4.49489821594454,99.4000000000001,0.5,0.1
True,18,18.6606606606607,18,4.92587334308913,99.9000000000001,0.1,0,5,5.328,5,1.54739006071514,6,7.207,7,4.8514071154666,0.2,9,0,8360,cluster,0.028231366,True,5,6.32865731462926,5,3.88024651624807,99.8000000000001,0.2,0
True,17,17.502,17,4.57340092272698,100,0,0,5,4.996,5,1.42337064744219,7,7.652,7,5.17618546808362,0.2,10,0,8360,cluster,0.028231366,True,5,5.8391959798995,5,3.61574882348826,99.5000000000001,0.5,0
True,16,16.756,16,4.04826678962738,100,0,0,5,4.795,5,1.32173181848664,8,7.939,7,4.99312317092218,0.2,11,0,8360,cluster,0.028231366,True,5,5.15291750503018,4,2.74443951083041,99.4000000000001,0.5,0.1
True,15,16.011,15,3.76389147027382,100,0,0,4,4.564,4,1.25295809985809,7,8.247,7,5.42807433626328,0.2,12,0,8360,cluster,0.028231366,True,5,4.7064128256513,4,2.3929964106866,99.8000000000001,0.2,0
True,15,15.108,15,3.37643836016593,100,0,0,4,4.497,4,1.16961147395193,7,8.99,8,5.18651135157343,0.2,13,0,8360,cluster,0.028231366,True,4,4.3105527638191,4,1.95297458885246,99.5000000000001,0.4,0.1
True,14,14.689,14,3.20846988453998,100,0,0,4,4.296,4,1.11102835247351,8,9.001,8,5.52512434249221,0.2,14,0,8360,cluster,0.028231366,True,4,4.07107107107107,4,1.86907661730473,99.9000000000001,0.1,0
True,13,14.096,14,3.08200973392363,100,0,0,4,4.196,4,1.08147306947515,8,9.575,8,5.71894876703752,0.2,15,0,8360,cluster,0.028231366,True,4,3.79116465863454,3,1.61710306979777,99.6000000000001,0.4,0
True,13,13.483,13,2.76110684327862,100,0,0,4,4.054,4,1.04837207135635,9,9.892,9,5.78812024754151,0.2,16,0,8360,cluster,0.028231366,True,4,3.63590772316951,3,1.42721594004871,99.7000000000001,0.3,0
