location,date,new_diagnoses,cum_infections,new_deaths,cum_deaths,new_tests,cum_tests,imported_cases
Guadalajara,2020-06-12,53,1439,11,165,141,5258,10
Guadalajara,2020-06-13,33,1472,4,169,76,5334,10
Guadalajara,2020-06-14,33,1505,12,181,55,5389,10
Guadalajara,2020-06-15,91,1596,9,190,169,5558,10
Guadalajara,2020-06-16,67,1663,8,198,142,5700,10
Guadalajara,2020-06-17,84,1747,5,203,181,5881,10
Guadalajara,2020-06-18,90,1837,6,209,181,6062,10
Guadalajara,2020-06-19,61,1898,12,221,124,6186,10
Guadalajara,2020-06-20,39,1937,12,233,101,6287,10
Guadalajara,2020-06-21,34,1971,18,251,50,6337,10
Guadalajara,2020-06-22,74,2045,12,263,151,6488,10
Guadalajara,2020-06-23,91,2136,10,273,176,6664,10
Guadalajara,2020-06-24,75,2211,9,282,148,6812,10
Guadalajara,2020-06-25,73,2284,16,298,147,6959,10
Guadalajara,2020-06-26,72,2356,6,304,176,7135,10
Guadalajara,2020-06-27,52,2408,14,318,93,7228,10
Guadalajara,2020-06-28,34,2442,11,329,56,7284,10
Guadalajara,2020-06-29,59,2501,13,342,152,7436,10
Guadalajara,2020-06-30,92,2593,11,353,174,7610,10
Guadalajara,2020-07-01,66,2659,14,367,166,7776,10
Guadalajara,2020-07-02,54,2713,2,369,148,7924,10
Guadalajara,2020-07-03,63,2776,12,381,132,8056,10
Guadalajara,2020-07-04,42,2818,16,397,99,8155,10
Guadalajara,2020-07-05,32,2850,9,406,49,8204,10
Guadalajara,2020-07-06,74,2924,10,416,190,8394,10
Guadalajara,2020-07-07,79,3003,12,428,178,8572,10
Guadalajara,2020-07-08,58,3061,11,439,176,8748,10
Guadalajara,2020-07-09,73,3134,12,451,176,8924,10
Guadalajara,2020-07-10,77,3211,9,460,153,9077,10
Guadalajara,2020-07-11,43,3254,13,473,92,9169,10
Guadalajara,2020-07-12,44,3298,9,482,67,9236,10
Guadalajara,2020-07-13,106,3404,11,493,237,9473,10
Guadalajara,2020-07-14,102,3506,8,501,224,9697,10
Guadalajara,2020-07-15,90,3596,8,509,220,9917,10
Guadalajara,2020-07-16,82,3678,6,515,196,10113,10
Guadalajara,2020-07-17,94,3772,11,526,206,10319,10
Guadalajara,2020-07-18,48,3820,15,541,94,10413,10
Guadalajara,2020-07-19,34,3854,9,550,65,10478,10
Guadalajara,2020-07-20,104,3958,9,559,244,10722,10
Guadalajara,2020-07-21,97,4055,6,565,227,10949,10
Guadalajara,2020-07-22,92,4147,6,571,185,11134,10
Guadalajara,2020-07-23,54,4201,10,581,118,11252,10
Guadalajara,2020-07-24,69,4270,7,588,127,11379,10
Guadalajara,2020-07-25,33,4303,11,599,66,11445,10
Guadalajara,2020-07-26,27,4330,7,606,36,11481,10
Guadalajara,2020-07-27,49,4379,2,608,96,11577,10
Guadalajara,2020-07-28,48,4427,9,617,113,11690,10
Guadalajara,2020-07-29,61,4488,3,620,128,11818,10
Guadalajara,2020-07-30,63,4551,14,634,127,11945,10
Guadalajara,2020-07-31,36,4587,5,639,93,12038,10
Guadalajara,2020-08-01,6,4593,8,647,21,12059,10
