iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,imported_cases,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
PER,South America,Ancash,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-05,0,0,0,0,0,0,0,0,1,1,0.009225092,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-06,0,0,0,0,0,0,0,0,1,0,0.009225092,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-07,0,0,0,0,0,0,0,0,2,0,0.018450185,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-08,0,0,0,0,0,0,0,0,2,0,0.018450185,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-09,0,0,0,0,0,0,0,0,2,0,0.018450185,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-10,0,0,0,0,0,0,0,0,3,0,0.027675277,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-11,0,0,0,0,0,0,0,0,5,3,0.046125461,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-12,0,0,0,0,0,0,0,0,7,1,0.064575646,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-13,0,0,0,0,0,0,0,0,9,2,0.08302583,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-14,0,0,0,0,0,0,0,0,12,2,0.110701107,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-15,1,1,0,0,0.922509225,0.922509225,0,0,14,2,0.129151292,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-16,1,0,0,0,0.922509225,0,0,0,18,4,0.166051661,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-17,1,0,0,0,0.922509225,0,0,0,21,4,0.193726937,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-18,2,1,0,0,1.84501845,0.922509225,0,0,23,2,0.212177122,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-19,3,1,0,0,2.767527675,0.922509225,0,0,29,6,0.267527675,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-20,4,1,0,0,3.6900369,0.922509225,0,0,33,3,0.304428044,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-21,4,0,0,0,3.6900369,0,0,0,38,5,0.350553506,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-22,4,0,0,0,3.6900369,0,0,0,47,9,0.433579336,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-23,4,0,0,0,3.6900369,0,0,0,51,4,0.470479705,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-24,4,0,0,0,3.6900369,0,0,0,53,3,0.488929889,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-25,5,1,0,0,4.612546125,0.922509225,0,0,61,8,0.562730627,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-26,6,1,0,0,5.535055351,0.922509225,0,0,70,9,0.645756458,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-27,6,0,0,0,5.535055351,0,0,0,76,6,0.701107011,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-28,6,0,0,0,5.535055351,0,0,0,83,6,0.765682657,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-29,6,0,1,1,5.535055351,0,0.922509225,0.922509225,96,13,0.885608856,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-30,11,5,1,0,10.14760148,4.612546125,0.922509225,0,102,6,0.94095941,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-03-31,11,0,1,0,10.14760148,0,0.922509225,0,110,8,1.014760148,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-01,15,4,1,0,13.83763838,3.6900369,0.922509225,0,118,9,1.088560886,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-02,15,0,1,0,13.83763838,0,0.922509225,0,125,7,1.153136531,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-03,18,3,1,0,16.60516605,2.767527675,0.922509225,0,132,6,1.217712177,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-04,18,0,1,0,16.60516605,0,0.922509225,0,135,4,1.245387454,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-05,23,5,1,0,21.21771218,4.612546125,0.922509225,0,147,12,1.356088561,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-06,27,4,1,0,24.90774908,3.6900369,0.922509225,0,155,8,1.429889299,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-07,36,9,1,0,33.2103321,8.302583026,0.922509225,0,164,9,1.512915129,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-08,50,14,4,3,46.12546125,12.91512915,3.6900369,2.767527675,300,137,2.767527675,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-09,57,7,4,0,52.58302583,6.457564576,3.6900369,0,368,67,3.394833948,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-10,67,10,4,0,61.80811808,9.225092251,3.6900369,0,425,57,3.920664207,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-11,88,21,5,1,81.18081181,19.37269373,4.612546125,0.922509225,494,69,4.557195572,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-12,102,14,5,0,94.09594096,12.91512915,4.612546125,0,576,82,5.313653137,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-13,110,8,5,0,101.4760148,7.380073801,4.612546125,0,656,81,6.051660517,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-14,124,14,5,0,114.3911439,12.91512915,4.612546125,0,771,115,7.112546125,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-15,144,20,5,0,132.8413284,18.4501845,4.612546125,0,825,54,7.610701107,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-16,171,27,5,0,157.7490775,24.90774908,4.612546125,0,917,92,8.459409594,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-17,189,18,13,8,174.3542435,16.60516605,11.99261993,7.380073801,963,46,8.883763838,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-18,217,28,13,0,200.1845018,25.8302583,11.99261993,0,1019,57,9.400369004,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-19,251,34,16,3,231.5498155,31.36531365,14.7601476,2.767527675,1079,60,9.953874539,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-20,275,24,19,3,253.6900369,22.1402214,17.52767528,2.767527675,1111,32,10.24907749,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-21,334,59,23,4,308.1180812,54.42804428,21.21771218,3.6900369,1170,59,10.79335793,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-22,365,31,26,3,336.7158672,28.59778598,23.98523985,2.767527675,1281,111,11.81734317,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-23,352,0,28,2,324.7232472,0,25.8302583,1.84501845,1394,113,12.8597786,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-24,361,9,29,1,333.0258303,8.302583026,26.75276753,0.922509225,1493,99,13.77306273,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-25,464,103,33,4,428.0442804,95.01845018,30.44280443,3.6900369,1644,151,15.16605166,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-26,506,42,35,2,466.7896679,38.74538745,32.28782288,1.84501845,1754,110,16.18081181,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-27,547,41,34,0,504.6125461,37.82287823,31.36531365,0,1806,52,16.66051661,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-28,598,51,39,5,551.6605166,47.04797048,35.97785978,4.612546125,2019,213,18.62546125,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-29,630,32,52,13,581.1808118,29.5202952,47.9704797,11.99261993,2236,217,20.62730627,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-04-30,693,63,56,4,639.298893,58.11808118,51.66051661,3.6900369,2403,167,22.16789668,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-01,822,129,56,0,758.302583,119.00369,51.66051661,0,2587,184,23.86531365,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-02,907,85,66,10,836.7158672,78.41328413,60.88560886,9.225092251,2686,99,24.77859779,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-03,993,86,77,11,916.0516605,79.33579336,71.03321033,10.14760148,2834,148,26.14391144,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-04,1014,21,77,0,935.4243542,19.37269373,71.03321033,0,2913,79,26.87269373,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-05,1159,145,85,8,1069.188192,133.7638376,78.41328413,7.380073801,3073,160,28.34870849,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-06,1256,97,85,0,1158.671587,89.48339483,78.41328413,0,3247,174,29.95387454,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-07,1307,51,93,8,1205.719557,47.04797048,85.79335793,7.380073801,3387,140,31.24538745,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-08,1390,83,106,13,1282.287823,76.56826568,97.78597786,11.99261993,3578,191,33.00738007,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-09,1472,82,106,0,1357.933579,75.64575646,97.78597786,0,3740,162,34.50184502,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-10,1507,35,106,0,1390.221402,32.28782288,97.78597786,0,3819,79,35.23062731,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-11,1521,14,106,0,1403.136531,12.91512915,97.78597786,0,3879,60,35.78413284,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-12,1553,32,106,0,1432.656827,29.5202952,97.78597786,0,4025,146,37.13099631,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-13,1620,67,119,13,1494.464945,61.80811808,109.7785978,11.99261993,4186,160,38.61623616,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-14,1698,78,119,0,1566.420664,71.95571956,109.7785978,0,4444,258,40.99630996,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-15,1779,81,137,18,1641.143911,74.72324723,126.3837638,16.60516605,4581,137,42.2601476,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-16,1971,192,142,5,1818.265683,177.1217712,130.99631,4.612546125,4771,190,44.01291513,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-17,2095,124,142,0,1932.656827,114.3911439,130.99631,0,4924,153,45.42435424,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-18,2153,58,158,16,1986.162362,53.50553506,145.7564576,14.7601476,5004,80,46.16236162,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-19,2226,73,175,17,2053.505535,67.34317343,161.4391144,15.68265683,5144,140,47.45387454,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-20,2354,128,175,0,2171.586716,118.0811808,161.4391144,0,5416,272,49.96309963,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-21,2466,112,194,19,2274.907749,103.3210332,178.9667897,17.52767528,5576,160,51.43911439,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-22,2557,91,196,2,2358.856089,83.94833948,180.8118081,1.84501845,5682,106,52.41697417,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-23,2722,165,208,12,2511.070111,152.2140221,191.8819188,11.0701107,5969,287,55.06457565,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-24,2832,110,209,1,2612.546125,101.4760148,192.804428,0.922509225,6217,248,57.35239852,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-25,2842,10,209,0,2621.771218,9.225092251,192.804428,0,6368,151,58.74538745,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-26,3249,407,223,14,2997.232472,375.4612546,205.7195572,12.91512915,6632,264,61.18081181,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-27,3196,0,237,14,2948.339483,0,218.6346863,12.91512915,6857,224,63.25645756,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-28,3455,259,241,4,3187.269373,238.9298893,222.3247232,3.6900369,7035,178,64.89852399,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-29,3384,0,252,11,3121.771218,0,232.4723247,10.14760148,7299,264,67.33394834,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-30,3515,131,262,10,3242.619926,120.8487085,241.697417,9.225092251,7671,372,70.76568266,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-05-31,4220,705,267,5,3892.98893,650.3690037,246.3099631,4.612546125,8022,350,74.00369004,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-01,4444,224,270,3,4099.630996,206.6420664,249.0774908,2.767527675,8157,135,75.24907749,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-02,4668,224,277,7,4306.273063,206.6420664,255.5350554,6.457564576,8278,121,76.36531365,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-03,4647,0,286,9,4286.900369,0,263.8376384,8.302583026,8452,174,77.9704797,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-04,5048,401,292,6,4656.826568,369.9261993,269.3726937,5.535055351,8605,153,79.38191882,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-05,5226,178,300,8,4821.03321,164.2066421,276.7527675,7.380073801,8747,141,80.69188192,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-06,5290,64,,0,4880.073801,59.04059041,0,0,8888,141,81.99261993,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-07,5386,96,,0,4968.634686,88.56088561,0,0,9031,144,83.31180812,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-08,5443,57,,0,5021.217712,52.58302583,0,0,9123,91,84.16051661,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Ancash,2020-06-09,5582,139,,0,5149.446494,128.2287823,0,0,9315,192,85.93173432,0,,,tests performed,,1084000,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-04,0,0,0,0,0,0,0,0,3,0,0.020270147,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-05,0,0,0,0,0,0,0,0,6,3,0.040540294,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-06,0,0,0,0,0,0,0,0,9,3,0.060810441,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-07,1,1,0,0,0.675671567,0.675671567,0,0,13,4,0.087837304,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-08,1,0,0,0,0.675671567,0,0,0,15,2,0.101350735,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-09,1,0,0,0,0.675671567,0,0,0,19,4,0.128377598,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-10,1,0,0,0,0.675671567,0,0,0,22,3,0.148647745,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-11,2,1,0,0,1.351343134,0.675671567,0,0,42,20,0.283782058,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-12,2,0,0,0,1.351343134,0,0,0,54,11,0.364862646,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-13,2,0,0,0,1.351343134,0,0,0,73,19,0.493240244,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-14,2,0,0,0,1.351343134,0,0,0,91,18,0.614861126,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-15,2,0,0,0,1.351343134,0,0,0,108,16,0.729725292,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-16,2,0,0,0,1.351343134,0,0,0,137,29,0.925670047,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-17,2,0,0,0,1.351343134,0,0,0,165,28,1.114858085,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-18,2,0,0,0,1.351343134,0,0,0,181,16,1.222965536,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-19,3,1,0,0,2.027014701,0.675671567,0,0,227,45,1.533774457,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-20,3,0,0,0,2.027014701,0,0,0,254,27,1.71620578,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-21,4,1,0,0,2.702686267,0.675671567,0,0,294,40,1.986474407,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-22,4,0,0,0,2.702686267,0,0,0,365,71,2.466201219,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-23,7,3,0,0,4.729700968,2.027014701,0,0,393,28,2.655389258,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-24,9,2,0,0,6.081044102,1.351343134,0,0,414,21,2.797280287,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-25,10,1,0,0,6.756715669,0.675671567,0,0,474,61,3.202683227,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-26,15,5,0,0,10.1350735,3.378357834,0,0,543,69,3.668896608,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-27,15,0,0,0,10.1350735,0,0,0,593,50,4.006732391,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-28,15,0,0,0,10.1350735,0,0,0,642,49,4.337811459,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-29,15,0,0,0,10.1350735,0,0,0,747,104,5.047266604,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-30,21,6,0,0,14.1891029,4.054029401,0,0,793,46,5.358075525,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-03-31,26,5,0,0,17.56746074,3.378357834,0,0,853,60,5.763478465,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-01,30,4,1,1,20.27014701,2.702686267,0.675671567,0.675671567,919,66,6.209421699,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-02,30,0,1,0,20.27014701,0,0.675671567,0,974,55,6.581041061,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-03,37,7,1,0,24.99984797,4.729700968,0.675671567,0,1022,48,6.905363413,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-04,37,0,2,1,24.99984797,0,1.351343134,0.675671567,1052,30,7.108064883,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-05,51,14,3,1,34.45924991,9.459401936,2.027014701,0.675671567,1144,92,7.729682725,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-06,60,9,4,1,40.54029401,6.081044102,2.702686267,0.675671567,1203,59,8.128328949,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-07,66,6,4,0,44.59432341,4.054029401,2.702686267,0,1270,67,8.581028899,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-08,74,8,5,1,49.99969595,5.405372535,3.378357834,0.675671567,2334,1063,15.77017437,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-09,77,3,4,0,52.02671065,2.027014701,2.702686267,0,2856,522,19.29717995,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-10,83,6,4,0,56.08074005,4.054029401,2.702686267,0,3303,446,22.31743185,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-11,85,2,4,0,57.43208318,1.351343134,2.702686267,0,3835,532,25.91200459,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-12,86,1,4,0,58.10775475,0.675671567,2.702686267,0,4471,636,30.20927575,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-13,98,12,4,0,66.21581355,8.108058802,2.702686267,0,5096,625,34.43222305,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-14,99,1,5,1,66.89148512,0.675671567,3.378357834,0.675671567,5986,890,40.44569999,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-15,98,0,5,0,66.21581355,0,3.378357834,0,6408,422,43.297034,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-16,111,13,5,0,74.99954392,8.783730369,3.378357834,0,7120,712,48.10781556,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-17,134,23,5,0,90.53998996,15.54044604,3.378357834,0,7477,356,50.51996305,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-18,146,12,5,0,98.64804876,8.108058802,3.378357834,0,7916,439,53.48616123,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-19,192,46,5,0,129.7289408,31.08089208,3.378357834,0,8378,463,56.60776387,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-20,229,37,8,3,154.7287888,24.99984797,5.405372535,2.027014701,8630,251,58.31045622,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-21,273,44,8,0,184.4583378,29.72954894,5.405372535,0,9084,455,61.37800513,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-22,276,3,8,0,186.4853525,2.027014701,5.405372535,0,9949,865,67.22256419,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-23,291,15,8,0,196.620426,10.1350735,5.405372535,0,10823,874,73.12793368,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-24,311,20,10,2,210.1338573,13.51343134,6.756715669,1.351343134,11596,773,78.35087489,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-25,364,53,10,0,245.9444503,35.81059304,6.756715669,0,12766,1169,86.25623223,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-26,396,32,10,0,267.5659405,21.62149014,6.756715669,0,13623,858,92.04673755,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-27,479,83,11,1,323.6466805,56.08074005,7.432387235,0.675671567,14025,402,94.76293725,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-28,501,22,11,0,338.511455,14.86477447,7.432387235,0,15678,1653,105.9317883,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-29,529,28,11,0,357.4302589,18.91880387,7.432387235,0,17366,1688,117.3371243,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-04-30,571,42,11,0,385.8084647,28.37820581,7.432387235,0,18662,1296,126.0938278,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-01,624,53,11,0,421.6190577,35.81059304,7.432387235,0,20090,1429,135.7424178,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-02,655,31,16,5,442.5648763,20.94581857,10.81074507,3.378357834,20863,772,140.965359,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-03,692,37,16,0,467.5647243,24.99984797,10.81074507,0,22011,1149,148.7220686,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-04,692,0,16,0,467.5647243,0,10.81074507,0,22624,613,152.8639353,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-05,763,71,18,2,515.5374055,47.97268125,12.1620882,1.351343134,23867,1243,161.2625329,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-06,790,27,20,2,533.7805378,18.24313231,13.51343134,1.351343134,25215,1348,170.3705856,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-07,814,24,20,0,549.9966554,16.2161176,13.51343134,0,26305,1090,177.7354057,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-08,854,40,20,0,577.0235181,27.02686267,13.51343134,0,27788,1483,187.755615,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-09,904,50,20,0,610.8070964,33.78357834,13.51343134,0,29045,1257,196.2488066,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-10,1046,142,20,0,706.7524589,95.94536249,13.51343134,0,29659,613,200.39743,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-11,1061,15,20,0,716.8875324,10.1350735,13.51343134,0,30127,468,203.5595729,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-12,1208,147,20,0,816.2112528,99.32372033,13.51343134,0,31264,1137,211.2419587,0,,,tests performed,,1480009,,,,,,,,,,,,
